timestamp,consumption_kwh,demand_kw,voltage,current,power_factor,temperature
2024-05-31 23:00:00,42.05,43.74,231.8,203.1,0.929,33.0
2024-06-01 00:00:00,30.63,32.15,231.9,154.6,0.897,33.4
2024-06-01 01:00:00,31.26,32.44,234.2,148.1,0.935,34.0
2024-06-01 02:00:00,32.98,31.38,234.2,149.7,0.895,33.8
2024-06-01 03:00:00,40.98,39.21,227.6,187.7,0.918,36.3
2024-06-01 04:00:00,26.99,26.11,234.4,118.8,0.938,32.4
2024-06-01 05:00:00,32.88,30.48,224.1,148.6,0.915,32.2
2024-06-01 06:00:00,33.02,33.96,224.7,161.5,0.936,34.1
2024-06-01 07:00:00,39.52,41.98,224.0,195.4,0.959,33.5
2024-06-01 08:00:00,49.64,46.46,230.0,209.5,0.964,34.3
2024-06-01 09:00:00,193.62,192.98,235.5,917.6,0.893,32.9
2024-06-01 10:00:00,47.75,45.08,233.3,203.6,0.949,33.2
2024-06-01 11:00:00,41.22,43.82,226.2,213.1,0.909,35.2
2024-06-01 12:00:00,29.77,30.08,224.9,148.4,0.901,32.2
2024-06-01 13:00:00,34.07,36.63,231.3,173.8,0.911,34.5
2024-06-01 14:00:00,27.65,29.48,235.3,131.3,0.954,31.4
2024-06-01 15:00:00,37.12,35.09,225.1,161.7,0.964,35.7
2024-06-01 16:00:00,40.06,38.08,231.3,178.8,0.921,35.1
2024-06-01 17:00:00,50.48,48.99,225.9,243.9,0.889,35.2
2024-06-01 18:00:00,57.19,56.74,234.5,274.3,0.882,33.8
2024-06-01 19:00:00,65.13,63.23,224.0,317.2,0.89,33.7
2024-06-01 20:00:00,65.29,62.8,226.3,300.7,0.923,37.5
2024-06-01 21:00:00,44.86,48.73,227.9,228.2,0.937,31.6
2024-06-01 22:00:00,42.07,41.87,232.5,199.2,0.904,34.5
2024-06-01 23:00:00,33.6,35.52,233.7,164.7,0.923,35.7
2024-06-02 00:00:00,41.0,39.32,229.4,192.6,0.89,35.2
2024-06-02 01:00:00,32.28,30.7,235.2,136.5,0.956,32.4
2024-06-02 02:00:00,32.85,32.56,234.6,143.5,0.967,34.6
2024-06-02 03:00:00,30.21,29.4,226.4,134.2,0.968,30.8
2024-06-02 04:00:00,32.47,31.24,231.6,144.6,0.933,34.6
2024-06-02 05:00:00,34.07,31.96,233.2,143.5,0.955,36.9
2024-06-02 06:00:00,37.5,39.08,235.6,177.6,0.934,34.7
2024-06-02 07:00:00,46.58,49.01,233.5,223.3,0.94,37.1
2024-06-02 08:00:00,51.19,50.31,230.5,245.5,0.889,34.3
2024-06-02 09:00:00,45.71,46.84,232.8,224.1,0.898,30.0
2024-06-02 10:00:00,46.54,46.71,233.2,212.0,0.945,33.9
2024-06-02 11:00:00,43.26,40.34,228.6,190.4,0.927,34.3
2024-06-02 12:00:00,32.3,31.65,231.0,148.8,0.921,33.1
2024-06-02 13:00:00,38.01,37.78,231.9,182.2,0.894,37.2
2024-06-02 14:00:00,39.18,38.43,229.3,180.8,0.927,33.7
2024-06-02 15:00:00,35.12,35.1,235.6,166.3,0.896,32.6
2024-06-02 16:00:00,39.87,38.98,227.6,183.6,0.933,31.4
2024-06-02 17:00:00,46.99,45.71,233.9,201.3,0.971,33.5
2024-06-02 18:00:00,60.56,61.86,228.8,281.3,0.961,34.9
2024-06-02 19:00:00,67.45,63.68,225.1,305.5,0.926,33.3
2024-06-02 20:00:00,60.68,59.57,234.7,272.9,0.93,33.5
2024-06-02 21:00:00,51.86,51.02,231.5,234.5,0.94,34.7
2024-06-02 22:00:00,40.0,41.34,234.3,196.9,0.896,35.6
2024-06-02 23:00:00,36.61,36.76,228.9,168.3,0.954,35.2
2024-06-03 00:00:00,28.03,30.14,231.4,140.5,0.927,29.7
2024-06-03 01:00:00,39.23,38.9,227.7,182.1,0.938,32.1
2024-06-03 02:00:00,37.22,38.12,230.9,175.6,0.94,33.5
2024-06-03 03:00:00,40.93,40.87,233.6,183.0,0.956,33.5
2024-06-03 04:00:00,39.89,40.13,229.5,192.2,0.91,34.4
2024-06-03 05:00:00,41.19,41.87,233.7,191.4,0.936,35.3
2024-06-03 06:00:00,48.64,46.58,227.2,220.7,0.929,35.1
2024-06-03 07:00:00,50.68,53.54,233.7,244.8,0.936,32.9
2024-06-03 08:00:00,56.34,59.47,235.8,265.2,0.951,34.9
2024-06-03 09:00:00,67.24,67.69,227.5,327.3,0.909,34.4
2024-06-03 10:00:00,62.37,59.15,230.4,287.8,0.892,33.6
2024-06-03 11:00:00,55.95,53.63,234.5,260.2,0.879,34.0
2024-06-03 12:00:00,42.6,41.5,229.8,203.6,0.887,33.1
2024-06-03 13:00:00,35.44,37.0,229.7,171.5,0.939,33.1
2024-06-03 14:00:00,36.03,38.45,235.8,178.0,0.916,35.2
2024-06-03 15:00:00,48.17,44.87,235.0,200.4,0.953,34.1
2024-06-03 16:00:00,51.97,50.52,233.1,229.3,0.945,35.0
2024-06-03 17:00:00,64.1,60.52,231.7,281.2,0.929,32.3
2024-06-03 18:00:00,77.93,79.75,230.7,386.7,0.894,37.9
2024-06-03 19:00:00,78.19,78.97,234.1,367.9,0.917,34.1
2024-06-03 20:00:00,76.78,75.94,229.8,361.2,0.915,35.6
2024-06-03 21:00:00,55.92,59.56,229.0,283.0,0.919,33.9
2024-06-03 22:00:00,44.77,47.73,229.1,219.8,0.948,33.7
2024-06-03 23:00:00,40.94,42.78,227.6,194.6,0.966,34.6
2024-06-04 00:00:00,42.08,41.45,229.8,203.4,0.887,34.8
2024-06-04 01:00:00,32.39,32.09,233.8,141.4,0.971,32.1
2024-06-04 02:00:00,38.45,41.52,233.3,198.6,0.896,33.1
2024-06-04 03:00:00,48.95,48.09,229.7,227.6,0.92,36.4
2024-06-04 04:00:00,40.69,42.9,226.2,196.1,0.967,33.3
2024-06-04 05:00:00,36.49,38.23,231.9,175.0,0.942,32.9
2024-06-04 06:00:00,43.22,43.23,228.7,204.1,0.926,33.6
2024-06-04 07:00:00,44.9,46.19,231.2,213.7,0.935,31.8
2024-06-04 08:00:00,64.28,61.11,226.7,300.9,0.896,33.7
2024-06-04 09:00:00,74.59,69.38,232.7,332.0,0.898,36.8
2024-06-04 10:00:00,65.56,62.28,224.7,289.9,0.956,34.2
2024-06-04 11:00:00,48.07,46.88,235.2,206.3,0.966,33.9
2024-06-04 12:00:00,47.73,47.94,231.7,214.6,0.964,36.1
2024-06-04 13:00:00,35.45,37.51,230.4,170.5,0.955,32.9
2024-06-04 14:00:00,38.37,39.34,232.1,185.6,0.913,32.9
2024-06-04 15:00:00,41.92,41.36,232.2,195.5,0.911,33.1
2024-06-04 16:00:00,49.4,50.93,235.7,235.9,0.916,32.6
2024-06-04 17:00:00,57.85,61.97,228.0,308.5,0.881,33.3
2024-06-04 18:00:00,73.59,79.34,225.1,393.4,0.896,36.7
2024-06-04 19:00:00,79.82,80.18,231.7,369.3,0.937,32.8
2024-06-04 20:00:00,74.17,74.91,232.9,350.4,0.918,33.5
2024-06-04 21:00:00,61.42,58.7,228.3,280.1,0.918,33.9
2024-06-04 22:00:00,53.4,52.8,227.5,258.7,0.897,33.1
2024-06-04 23:00:00,41.69,42.83,230.4,200.5,0.927,34.8
2024-06-05 00:00:00,40.53,42.45,233.5,204.0,0.891,34.1
2024-06-05 01:00:00,39.02,38.14,235.8,167.3,0.967,33.5
2024-06-05 02:00:00,40.52,40.69,226.1,193.1,0.932,33.6
2024-06-05 03:00:00,42.62,40.7,229.7,191.1,0.927,34.4
2024-06-05 04:00:00,44.09,44.55,224.8,217.5,0.911,36.8
2024-06-05 05:00:00,43.54,44.94,231.9,212.7,0.911,34.6
2024-06-05 06:00:00,43.68,43.8,230.1,199.3,0.955,36.1
2024-06-05 07:00:00,50.7,54.1,229.7,256.8,0.917,35.5
2024-06-05 08:00:00,65.11,65.15,229.3,302.3,0.94,33.2
2024-06-05 09:00:00,69.46,66.19,224.8,317.6,0.927,33.3
2024-06-05 10:00:00,60.67,61.7,230.9,287.9,0.928,33.6
2024-06-05 11:00:00,48.65,49.2,228.1,222.8,0.968,35.6
2024-06-05 12:00:00,40.84,39.03,225.3,183.1,0.946,32.4
2024-06-05 13:00:00,38.15,38.27,230.4,177.3,0.937,32.1
2024-06-05 14:00:00,50.18,48.56,232.5,233.4,0.895,34.3
2024-06-05 15:00:00,40.62,40.48,226.0,185.6,0.965,32.5
2024-06-05 16:00:00,54.1,50.56,227.6,233.8,0.95,33.6
2024-06-05 17:00:00,55.28,53.82,231.0,246.8,0.944,34.0
2024-06-05 18:00:00,77.94,73.51,234.7,331.4,0.945,32.2
2024-06-05 19:00:00,81.5,83.52,235.3,388.8,0.913,32.8
2024-06-05 20:00:00,63.31,68.21,229.3,335.7,0.886,33.8
2024-06-05 21:00:00,56.28,55.31,234.1,246.4,0.959,31.9
2024-06-05 22:00:00,44.21,45.68,231.7,212.0,0.93,35.4
2024-06-05 23:00:00,39.94,42.8,227.9,212.4,0.884,35.3
2024-06-06 00:00:00,40.97,38.13,233.7,168.6,0.968,32.8
2024-06-06 01:00:00,34.64,36.35,234.5,166.7,0.93,34.6
2024-06-06 02:00:00,38.71,38.57,232.7,185.8,0.892,32.5
2024-06-06 03:00:00,38.41,38.39,234.2,172.2,0.952,33.3
2024-06-06 04:00:00,40.43,42.14,229.9,188.6,0.972,34.4
2024-06-06 05:00:00,41.85,39.24,234.7,178.6,0.936,32.8
2024-06-06 06:00:00,48.5,47.31,234.1,210.7,0.959,36.6
2024-06-06 07:00:00,46.55,44.19,230.9,207.6,0.922,31.3
2024-06-06 08:00:00,64.29,60.78,231.0,274.4,0.959,33.4
2024-06-06 09:00:00,66.79,71.49,227.8,331.7,0.946,34.4
2024-06-06 10:00:00,59.33,57.01,233.0,266.2,0.919,31.4
2024-06-06 11:00:00,43.58,45.81,224.2,216.9,0.942,34.2
2024-06-06 12:00:00,40.06,41.79,224.1,199.2,0.936,33.9
2024-06-06 13:00:00,44.8,42.41,227.7,191.6,0.972,35.7
2024-06-06 14:00:00,35.83,38.14,224.5,178.8,0.95,33.1
2024-06-06 15:00:00,48.85,46.43,234.3,207.9,0.953,35.7
2024-06-06 16:00:00,46.41,47.73,227.6,218.4,0.96,33.9
2024-06-06 17:00:00,53.93,57.92,232.4,274.5,0.908,33.7
2024-06-06 18:00:00,69.77,71.15,235.0,333.4,0.908,34.3
2024-06-06 19:00:00,85.51,85.38,230.8,402.1,0.92,36.0
2024-06-06 20:00:00,78.06,76.61,231.5,354.7,0.933,34.2
2024-06-06 21:00:00,57.27,53.21,229.2,243.3,0.954,30.0
2024-06-06 22:00:00,50.75,51.16,231.8,244.7,0.902,31.4
2024-06-06 23:00:00,39.12,40.82,226.2,194.5,0.928,35.7
2024-06-07 00:00:00,40.89,43.68,228.7,210.1,0.909,32.2
2024-06-07 01:00:00,37.32,39.64,226.9,187.9,0.93,33.7
2024-06-07 02:00:00,41.27,39.05,229.1,182.7,0.933,32.3
2024-06-07 03:00:00,35.0,38.01,227.5,172.8,0.967,34.1
2024-06-07 04:00:00,37.14,38.66,232.5,186.6,0.891,32.5
2024-06-07 05:00:00,38.6,41.2,229.5,184.5,0.973,33.6
2024-06-07 06:00:00,42.27,44.37,233.8,204.1,0.93,35.9
2024-06-07 07:00:00,48.18,50.06,235.6,219.5,0.968,35.3
2024-06-07 08:00:00,64.31,63.83,235.8,305.2,0.887,36.1
2024-06-07 09:00:00,65.99,66.85,235.2,312.0,0.911,34.8
2024-06-07 10:00:00,60.5,59.23,229.4,275.6,0.937,33.2
2024-06-07 11:00:00,47.58,46.89,235.1,209.3,0.953,32.0
2024-06-07 12:00:00,36.61,39.49,227.1,187.2,0.929,32.2
2024-06-07 13:00:00,36.62,34.62,232.3,158.0,0.943,34.0
2024-06-07 14:00:00,42.33,42.29,227.3,195.4,0.952,34.8
2024-06-07 15:00:00,37.88,39.33,235.5,182.9,0.913,32.7
2024-06-07 16:00:00,56.64,53.79,230.5,246.2,0.948,35.7
2024-06-07 17:00:00,59.89,59.98,234.7,278.7,0.917,34.6
2024-06-07 18:00:00,83.73,79.82,235.8,354.8,0.954,37.8
2024-06-07 19:00:00,233.41,222.02,233.2,1080.7,0.881,34.5
2024-06-07 20:00:00,72.65,76.21,230.3,361.7,0.915,35.2
2024-06-07 21:00:00,63.95,63.46,233.0,297.7,0.915,35.5
2024-06-07 22:00:00,47.31,49.41,233.1,231.2,0.917,35.0
2024-06-07 23:00:00,38.76,41.45,231.3,189.0,0.948,31.2
2024-06-08 00:00:00,33.84,31.56,233.9,149.1,0.905,33.4
2024-06-08 01:00:00,29.33,30.88,225.6,152.3,0.899,36.7
2024-06-08 02:00:00,32.3,34.87,231.9,165.2,0.91,33.8
2024-06-08 03:00:00,42.72,40.18,232.7,183.9,0.939,35.3
2024-06-08 04:00:00,31.91,34.64,224.8,161.5,0.954,32.9
2024-06-08 05:00:00,38.78,37.64,227.3,172.5,0.96,36.0
2024-06-08 06:00:00,32.8,33.49,234.1,149.5,0.957,33.1
2024-06-08 07:00:00,38.78,38.89,225.2,183.7,0.94,33.6
2024-06-08 08:00:00,47.65,45.81,229.6,214.3,0.931,33.3
2024-06-08 09:00:00,46.67,46.86,235.8,209.6,0.948,31.8
2024-06-08 10:00:00,44.22,46.41,224.9,230.1,0.897,35.2
2024-06-08 11:00:00,36.38,38.58,227.2,186.4,0.911,32.6
2024-06-08 12:00:00,32.87,34.45,225.3,165.5,0.924,35.6
2024-06-08 13:00:00,31.33,32.95,229.2,156.1,0.921,34.1
2024-06-08 14:00:00,31.01,31.14,228.8,151.1,0.901,33.5
2024-06-08 15:00:00,35.07,32.79,224.4,162.2,0.901,33.6
2024-06-08 16:00:00,32.14,33.56,229.0,151.6,0.967,31.7
2024-06-08 17:00:00,49.74,52.28,231.0,234.5,0.965,35.2
2024-06-08 18:00:00,61.51,60.49,225.1,305.7,0.879,35.6
2024-06-08 19:00:00,69.02,65.88,224.3,305.6,0.961,33.9
2024-06-08 20:00:00,53.1,56.83,224.4,268.0,0.945,31.9
2024-06-08 21:00:00,44.28,47.23,228.6,222.2,0.93,33.0
2024-06-08 22:00:00,44.66,42.07,229.9,194.3,0.942,35.6
2024-06-08 23:00:00,37.44,35.6,235.1,165.7,0.914,34.0
2024-06-09 00:00:00,29.98,28.64,225.3,130.0,0.978,34.2
2024-06-09 01:00:00,42.4,39.47,224.1,190.0,0.927,35.2
2024-06-09 02:00:00,32.79,35.31,233.9,155.0,0.974,33.8
2024-06-09 03:00:00,32.1,30.69,226.2,140.0,0.969,33.9
2024-06-09 04:00:00,35.23,38.19,226.6,184.0,0.916,35.2
2024-06-09 05:00:00,26.63,28.25,235.2,125.8,0.955,31.7
2024-06-09 06:00:00,29.9,30.86,233.6,137.3,0.962,33.6
2024-06-09 07:00:00,39.91,39.18,226.2,191.8,0.903,32.9
2024-06-09 08:00:00,41.64,44.53,229.6,201.0,0.965,33.0
2024-06-09 09:00:00,58.02,55.21,224.3,261.0,0.943,35.3
2024-06-09 10:00:00,51.92,48.45,228.3,222.2,0.955,34.7
2024-06-09 11:00:00,35.99,38.87,230.9,188.3,0.894,33.2
2024-06-09 12:00:00,43.56,43.3,225.1,199.1,0.966,36.7
2024-06-09 13:00:00,30.3,30.77,227.4,141.5,0.956,34.5
2024-06-09 14:00:00,29.03,29.44,229.1,138.0,0.931,32.4
2024-06-09 15:00:00,33.56,32.65,229.6,158.4,0.898,36.9
2024-06-09 16:00:00,42.92,42.92,229.5,206.2,0.907,37.1
2024-06-09 17:00:00,50.89,51.4,235.7,232.2,0.939,36.3
2024-06-09 18:00:00,54.47,58.87,234.2,278.4,0.903,34.6
2024-06-09 19:00:00,61.97,66.85,232.8,315.6,0.91,35.0
2024-06-09 20:00:00,53.86,51.64,226.4,236.6,0.964,34.2
2024-06-09 21:00:00,39.93,42.46,227.9,206.8,0.901,32.0
2024-06-09 22:00:00,43.14,43.07,235.3,201.8,0.907,34.1
2024-06-09 23:00:00,34.65,36.25,228.9,162.9,0.972,34.7
2024-06-10 00:00:00,43.8,42.35,224.8,213.1,0.884,33.7
2024-06-10 01:00:00,46.34,46.4,225.8,212.7,0.966,35.1
2024-06-10 02:00:00,41.51,45.11,226.6,220.9,0.901,37.1
2024-06-10 03:00:00,41.27,41.14,227.5,199.6,0.906,34.1
2024-06-10 04:00:00,35.72,37.28,224.1,185.9,0.895,33.5
2024-06-10 05:00:00,40.05,38.34,225.5,174.4,0.975,31.9
2024-06-10 06:00:00,45.49,49.25,234.2,217.7,0.966,35.8
2024-06-10 07:00:00,51.97,50.93,225.7,236.8,0.953,32.0
2024-06-10 08:00:00,58.24,56.07,230.4,261.7,0.93,30.3
2024-06-10 09:00:00,63.61,61.26,228.7,287.7,0.931,34.2
2024-06-10 10:00:00,54.21,56.0,235.4,246.0,0.967,31.5
2024-06-10 11:00:00,51.39,51.0,227.1,243.3,0.923,36.6
2024-06-10 12:00:00,47.15,44.17,235.7,196.0,0.956,33.8
2024-06-10 13:00:00,36.48,38.01,225.2,188.6,0.895,31.6
2024-06-10 14:00:00,34.48,36.95,234.6,176.2,0.894,35.7
2024-06-10 15:00:00,46.15,45.75,227.1,220.2,0.915,32.9
2024-06-10 16:00:00,48.81,45.44,235.7,211.9,0.91,31.3
2024-06-10 17:00:00,66.28,62.79,228.4,313.8,0.876,34.3
2024-06-10 18:00:00,74.3,75.35,227.9,378.7,0.873,33.3
2024-06-10 19:00:00,78.27,81.53,232.4,381.3,0.92,35.8
2024-06-10 20:00:00,68.77,72.87,224.7,370.2,0.876,34.9
2024-06-10 21:00:00,69.52,67.15,232.5,305.3,0.946,35.8
2024-06-10 22:00:00,47.49,47.44,231.8,212.3,0.964,33.2
2024-06-10 23:00:00,41.78,40.07,225.8,182.8,0.971,31.8
2024-06-11 00:00:00,40.43,40.23,224.8,192.6,0.929,34.4
2024-06-11 01:00:00,40.58,43.09,235.0,203.1,0.903,33.7
2024-06-11 02:00:00,37.19,38.35,226.7,174.4,0.97,33.2
2024-06-11 03:00:00,39.57,40.91,225.1,202.4,0.898,34.1
2024-06-11 04:00:00,34.2,33.92,230.6,160.6,0.916,34.3
2024-06-11 05:00:00,33.48,32.81,235.7,145.3,0.958,32.4
2024-06-11 06:00:00,44.57,43.42,225.4,200.0,0.963,33.6
2024-06-11 07:00:00,49.6,52.34,229.1,258.4,0.884,35.4
2024-06-11 08:00:00,61.54,60.94,229.5,287.7,0.923,34.4
2024-06-11 09:00:00,72.05,69.33,235.8,331.1,0.888,36.2
2024-06-11 10:00:00,70.03,65.57,228.2,315.1,0.912,35.5
2024-06-11 11:00:00,52.59,54.65,228.5,258.3,0.926,35.3
2024-06-11 12:00:00,42.99,41.33,233.8,195.5,0.904,32.2
2024-06-11 13:00:00,41.64,40.01,232.7,188.5,0.912,36.4
2024-06-11 14:00:00,39.97,42.14,229.3,205.1,0.896,35.1
2024-06-11 15:00:00,44.36,45.83,224.3,213.7,0.956,36.7
2024-06-11 16:00:00,41.82,45.4,232.9,210.3,0.927,32.8
2024-06-11 17:00:00,59.89,57.75,225.8,277.7,0.921,33.1
2024-06-11 18:00:00,77.05,78.03,228.9,373.4,0.913,34.0
2024-06-11 19:00:00,92.47,88.82,225.5,422.6,0.932,35.5
2024-06-11 20:00:00,70.34,71.55,230.1,323.9,0.96,30.2
2024-06-11 21:00:00,56.72,57.76,232.4,273.7,0.908,35.1
2024-06-11 22:00:00,45.77,48.65,235.5,213.2,0.969,33.1
2024-06-11 23:00:00,42.25,39.13,229.3,177.6,0.961,32.6
2024-06-12 00:00:00,40.31,39.53,234.0,182.2,0.927,34.5
2024-06-12 01:00:00,36.68,35.88,224.4,174.2,0.918,32.7
2024-06-12 02:00:00,41.24,41.17,229.8,192.8,0.929,34.5
2024-06-12 03:00:00,40.03,41.8,233.7,186.1,0.961,33.5
2024-06-12 04:00:00,41.86,42.41,228.5,195.4,0.95,33.3
2024-06-12 05:00:00,39.86,42.68,229.2,195.2,0.954,34.2
2024-06-12 06:00:00,46.89,47.99,230.9,227.6,0.913,33.7
2024-06-12 07:00:00,60.43,58.92,227.4,287.6,0.901,35.6
2024-06-12 08:00:00,52.97,56.58,229.9,261.5,0.941,34.8
2024-06-12 09:00:00,70.2,69.85,224.0,341.2,0.914,34.4
2024-06-12 10:00:00,54.88,57.4,233.5,262.1,0.938,33.2
2024-06-12 11:00:00,48.4,46.14,230.3,211.6,0.947,30.8
2024-06-12 12:00:00,48.2,47.92,228.9,215.8,0.97,33.3
2024-06-12 13:00:00,43.03,40.77,235.9,180.6,0.957,33.9
2024-06-12 14:00:00,45.63,43.03,231.9,203.7,0.911,34.1
2024-06-12 15:00:00,45.14,47.52,225.4,219.8,0.959,33.3
2024-06-12 16:00:00,50.56,48.66,224.1,234.0,0.928,32.7
2024-06-12 17:00:00,56.89,60.78,234.5,275.4,0.941,35.4
2024-06-12 18:00:00,72.16,75.76,232.4,372.6,0.875,30.4
2024-06-12 19:00:00,88.41,84.0,234.9,387.9,0.922,35.0
2024-06-12 20:00:00,72.4,75.09,226.5,347.5,0.954,34.4
2024-06-12 21:00:00,56.37,60.05,232.3,291.8,0.886,35.2
2024-06-12 22:00:00,44.11,44.35,229.0,205.8,0.941,33.7
2024-06-12 23:00:00,42.41,41.54,235.1,192.5,0.918,33.9
2024-06-13 00:00:00,34.57,33.58,233.0,153.0,0.942,33.9
2024-06-13 01:00:00,40.8,43.6,234.1,197.9,0.941,35.4
2024-06-13 02:00:00,33.15,34.08,224.1,165.5,0.919,31.9
2024-06-13 03:00:00,42.37,42.8,230.4,205.7,0.903,34.5
2024-06-13 04:00:00,42.44,39.75,232.1,183.4,0.934,33.6
2024-06-13 05:00:00,35.88,38.98,229.6,189.3,0.897,34.7
2024-06-13 06:00:00,38.37,38.57,225.3,176.5,0.97,33.9
2024-06-13 07:00:00,49.88,53.19,235.7,241.6,0.934,36.0
2024-06-13 08:00:00,69.22,67.32,231.1,306.0,0.952,35.5
2024-06-13 09:00:00,66.61,66.71,226.4,333.3,0.884,34.9
2024-06-13 10:00:00,60.5,61.01,234.4,285.1,0.913,33.1
2024-06-13 11:00:00,52.04,49.67,232.1,230.4,0.929,33.9
2024-06-13 12:00:00,38.97,39.92,230.0,180.4,0.962,33.4
2024-06-13 13:00:00,45.19,44.0,233.6,207.2,0.909,35.9
2024-06-13 14:00:00,51.49,47.93,233.9,229.0,0.895,35.7
2024-06-13 15:00:00,46.24,42.86,233.2,196.1,0.937,33.4
2024-06-13 16:00:00,41.61,43.27,224.2,204.7,0.943,31.0
2024-06-13 17:00:00,55.14,56.44,232.3,265.0,0.917,34.4
2024-06-13 18:00:00,85.1,79.81,233.0,380.2,0.901,33.8
2024-06-13 19:00:00,77.72,80.0,234.1,365.9,0.934,34.3
2024-06-13 20:00:00,71.76,73.06,235.1,356.8,0.871,35.9
2024-06-13 21:00:00,67.91,63.07,231.8,283.1,0.961,34.0
2024-06-13 22:00:00,40.08,42.41,232.4,190.3,0.959,34.0
2024-06-13 23:00:00,40.14,37.92,227.5,177.9,0.937,33.0
2024-06-14 00:00:00,37.22,38.96,235.0,187.3,0.885,34.8
2024-06-14 01:00:00,37.94,36.15,227.8,165.5,0.959,33.5
2024-06-14 02:00:00,41.35,42.24,229.7,206.6,0.89,33.8
2024-06-14 03:00:00,42.71,42.37,227.5,202.9,0.918,31.9
2024-06-14 04:00:00,38.96,37.94,234.4,167.0,0.969,33.4
2024-06-14 05:00:00,41.99,44.91,233.8,210.9,0.911,33.9
2024-06-14 06:00:00,42.38,42.39,235.9,198.3,0.906,34.5
2024-06-14 07:00:00,47.25,46.61,235.5,215.1,0.92,30.9
2024-06-14 08:00:00,59.75,61.35,235.0,277.1,0.942,33.2
2024-06-14 09:00:00,64.83,69.54,229.9,331.3,0.913,35.1
2024-06-14 10:00:00,59.51,58.64,230.0,269.8,0.945,33.9
2024-06-14 11:00:00,49.7,52.61,231.7,237.5,0.956,34.8
2024-06-14 12:00:00,37.62,37.85,228.6,183.0,0.905,33.9
2024-06-14 13:00:00,46.6,47.09,235.9,210.6,0.948,35.2
2024-06-14 14:00:00,37.83,38.06,228.3,185.9,0.897,33.9
2024-06-14 15:00:00,40.45,42.46,229.6,193.2,0.957,33.3
2024-06-14 16:00:00,52.39,50.34,235.9,231.2,0.923,31.9
2024-06-14 17:00:00,58.48,56.47,229.8,274.0,0.897,33.7
2024-06-14 18:00:00,69.55,75.39,229.3,370.7,0.887,33.3
2024-06-14 19:00:00,76.74,76.7,229.5,371.8,0.899,34.9
2024-06-14 20:00:00,75.71,74.96,233.2,357.2,0.9,33.9
2024-06-14 21:00:00,65.02,60.37,226.2,279.2,0.956,32.2
2024-06-14 22:00:00,43.16,46.54,227.0,223.1,0.919,32.4
2024-06-14 23:00:00,44.6,45.49,229.7,220.0,0.9,35.8
2024-06-15 00:00:00,36.49,38.29,232.7,179.8,0.915,36.2
2024-06-15 01:00:00,33.54,33.99,231.2,163.5,0.899,35.1
2024-06-15 02:00:00,38.22,36.91,231.3,166.2,0.96,34.0
2024-06-15 03:00:00,30.66,33.15,235.0,155.0,0.91,31.8
2024-06-15 04:00:00,31.5,30.62,232.3,145.8,0.904,32.1
2024-06-15 05:00:00,27.56,28.66,224.3,138.9,0.92,34.1
2024-06-15 06:00:00,31.88,30.55,230.9,142.3,0.93,30.8
2024-06-15 07:00:00,31.08,31.96,229.1,144.7,0.964,33.4
2024-06-15 08:00:00,45.46,47.82,227.9,223.2,0.94,33.6
2024-06-15 09:00:00,50.32,50.32,230.0,228.1,0.959,31.3
2024-06-15 10:00:00,48.15,48.65,232.5,235.9,0.887,33.0
2024-06-15 11:00:00,44.25,44.06,226.2,217.4,0.896,36.4
2024-06-15 12:00:00,40.29,38.23,226.5,182.3,0.926,34.0
2024-06-15 13:00:00,37.45,34.97,225.2,172.7,0.899,34.5
2024-06-15 14:00:00,29.21,27.74,229.9,127.3,0.948,33.8
2024-06-15 15:00:00,24.25,25.88,233.4,122.7,0.904,30.5
2024-06-15 16:00:00,45.05,45.99,234.0,216.5,0.908,35.3
2024-06-15 17:00:00,44.09,47.66,225.2,235.9,0.897,32.0
2024-06-15 18:00:00,54.93,57.63,226.2,267.1,0.954,31.9
2024-06-15 19:00:00,63.36,64.25,230.8,289.7,0.961,34.5
2024-06-15 20:00:00,61.1,56.75,232.1,271.4,0.901,33.0
2024-06-15 21:00:00,48.96,52.66,234.4,242.1,0.928,33.3
2024-06-15 22:00:00,38.72,37.18,233.7,164.4,0.968,30.7
2024-06-15 23:00:00,41.04,41.4,234.7,184.9,0.954,36.6
2024-06-16 00:00:00,23.64,24.46,226.2,119.1,0.908,32.1
2024-06-16 01:00:00,33.77,31.66,226.7,151.6,0.921,34.0
2024-06-16 02:00:00,36.67,38.78,229.3,185.8,0.91,35.6
2024-06-16 03:00:00,33.06,35.9,230.8,171.7,0.906,36.9
2024-06-16 04:00:00,117.93,126.84,231.4,590.0,0.929,33.4
2024-06-16 05:00:00,22.7,23.35,226.6,108.0,0.954,30.2
2024-06-16 06:00:00,34.06,33.0,229.9,147.1,0.976,32.9
2024-06-16 07:00:00,40.99,38.55,228.7,188.3,0.895,32.9
2024-06-16 08:00:00,51.46,47.83,229.2,223.9,0.932,33.3
2024-06-16 09:00:00,54.44,55.15,228.0,264.6,0.914,34.7
2024-06-16 10:00:00,54.83,54.37,235.7,254.6,0.906,35.0
2024-06-16 11:00:00,38.76,37.28,224.3,177.2,0.938,32.6
2024-06-16 12:00:00,31.16,30.93,224.0,150.9,0.915,33.3
2024-06-16 13:00:00,24.49,23.54,224.3,108.5,0.967,33.5
2024-06-16 14:00:00,34.7,33.55,235.5,159.0,0.896,33.8
2024-06-16 15:00:00,30.74,32.48,234.8,144.7,0.956,34.7
