id,timestamp,consumption_kwh,demand_kw,voltage,current,power_factor,temperature,source,location,created_at
949,2026-03-11 18:55:14.020330,37.83,31.2,233.6,25.9,0.93,21.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:25:16.069000
950,2026-03-11 18:55:21.101592,44.44,35.96,229.4,10.2,0.94,27.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:25:23.196872
951,2026-03-11 18:55:28.233101,41.81,34.17,231.4,37.3,0.93,25.1,smart_meter_01,Building A - Main Meter,2026-03-11 13:25:30.272618
952,2026-03-11 18:55:35.286850,52.54,44.97,234.9,10.7,0.93,20.4,smart_meter_01,Building A - Main Meter,2026-03-11 13:25:37.344280
953,2026-03-11 18:55:42.379957,39.59,34.82,231.9,21.3,0.93,24.2,smart_meter_01,Building A - Main Meter,2026-03-11 13:25:44.415398
954,2026-03-11 18:55:49.448998,43.57,40.72,235.0,10.8,0.97,21.1,smart_meter_01,Building A - Main Meter,2026-03-11 13:25:51.483399
955,2026-03-11 18:55:56.521741,39.64,38.43,234.1,17.8,0.93,26.5,smart_meter_01,Building A - Main Meter,2026-03-11 13:25:58.574318
956,2026-03-11 18:56:03.588816,54.95,45.38,231.1,15.6,0.92,23.1,smart_meter_01,Building A - Main Meter,2026-03-11 13:26:05.624165
957,2026-03-11 18:56:10.660800,39.54,31.67,231.1,23.7,0.95,25.4,smart_meter_01,Building A - Main Meter,2026-03-11 13:26:12.708972
958,2026-03-11 18:56:17.748132,42.12,39.25,230.3,44.6,0.96,26.9,smart_meter_01,Building A - Main Meter,2026-03-11 13:26:19.799013
959,2026-03-11 18:56:24.835467,49.28,40.88,234.6,35.1,0.97,18.9,smart_meter_01,Building A - Main Meter,2026-03-11 13:26:26.877819
960,2026-03-11 18:56:31.913264,35.36,28.47,228.1,25.5,0.92,21.0,smart_meter_01,Building A - Main Meter,2026-03-11 13:26:33.981092
961,2026-03-11 18:56:39.021537,36.2,28.9,230.0,30.8,0.95,26.0,smart_meter_01,Building A - Main Meter,2026-03-11 13:26:41.059970
962,2026-03-11 18:56:46.080360,41.07,38.19,229.8,39.7,0.95,19.3,smart_meter_01,Building A - Main Meter,2026-03-11 13:26:48.129126
963,2026-03-11 18:56:53.160824,39.24,35.46,231.6,30.4,0.96,21.4,smart_meter_01,Building A - Main Meter,2026-03-11 13:26:55.201783
964,2026-03-11 18:57:00.238585,39.04,35.33,230.1,47.8,0.95,27.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:27:02.273538
965,2026-03-11 18:57:07.311513,40.0,38.53,230.1,27.3,0.98,26.1,smart_meter_01,Building A - Main Meter,2026-03-11 13:27:09.362249
966,2026-03-11 18:57:14.376006,54.95,50.71,230.0,12.4,0.92,20.9,smart_meter_01,Building A - Main Meter,2026-03-11 13:27:16.402350
967,2026-03-11 18:57:21.450124,40.48,37.93,233.5,17.7,0.97,26.9,smart_meter_01,Building A - Main Meter,2026-03-11 13:27:23.499322
968,2026-03-11 18:57:28.537070,42.14,37.11,233.6,33.4,0.97,25.3,smart_meter_01,Building A - Main Meter,2026-03-11 13:27:30.576464
969,2026-03-11 18:57:35.591360,46.43,41.51,230.2,39.9,0.94,26.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:27:37.639140
970,2026-03-11 18:57:42.655360,37.12,30.25,232.1,47.0,0.98,26.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:27:44.694447
971,2026-03-11 18:57:49.727396,46.2,42.84,229.0,24.4,0.95,22.0,smart_meter_01,Building A - Main Meter,2026-03-11 13:27:51.763981
972,2026-03-11 18:57:56.787963,48.66,41.55,229.8,19.7,0.96,18.5,smart_meter_01,Building A - Main Meter,2026-03-11 13:27:58.825830
973,2026-03-11 18:58:03.861192,36.08,29.77,230.2,33.3,0.93,23.3,smart_meter_01,Building A - Main Meter,2026-03-11 13:28:05.908638
974,2026-03-11 18:58:10.928546,41.55,35.66,228.9,19.7,0.92,24.5,smart_meter_01,Building A - Main Meter,2026-03-11 13:28:12.978679
975,2026-03-11 18:58:18.015898,36.55,34.89,229.1,33.7,0.97,26.2,smart_meter_01,Building A - Main Meter,2026-03-11 13:28:20.058408
976,2026-03-11 18:58:25.094423,48.9,41.66,229.3,23.7,0.94,19.1,smart_meter_01,Building A - Main Meter,2026-03-11 13:28:27.130588
977,2026-03-11 18:58:32.164520,35.15,31.73,230.7,32.9,0.97,24.3,smart_meter_01,Building A - Main Meter,2026-03-11 13:28:34.201404
978,2026-03-11 18:58:39.212922,41.86,36.94,235.0,33.5,0.96,26.1,smart_meter_01,Building A - Main Meter,2026-03-11 13:28:41.264992
979,2026-03-11 18:58:46.291493,49.62,43.42,228.9,40.7,0.93,26.0,smart_meter_01,Building A - Main Meter,2026-03-11 13:28:48.338288
980,2026-03-11 18:58:53.379583,37.54,31.31,229.4,25.4,0.96,27.1,smart_meter_01,Building A - Main Meter,2026-03-11 13:28:55.425497
981,2026-03-11 18:59:00.460407,47.2,43.76,233.9,44.8,0.96,24.2,smart_meter_01,Building A - Main Meter,2026-03-11 13:29:02.497762
982,2026-03-11 18:59:07.509929,51.79,47.94,234.7,24.1,0.97,21.5,smart_meter_01,Building A - Main Meter,2026-03-11 13:29:09.560444
983,2026-03-11 18:59:14.599741,41.21,35.72,229.7,15.8,0.93,19.8,smart_meter_01,Building A - Main Meter,2026-03-11 13:29:16.640908
984,2026-03-11 18:59:21.666708,52.25,44.89,229.3,36.8,0.96,25.2,smart_meter_01,Building A - Main Meter,2026-03-11 13:29:23.703355
985,2026-03-11 18:59:28.737359,52.77,43.75,229.0,27.6,0.96,18.9,smart_meter_01,Building A - Main Meter,2026-03-11 13:29:30.806477
986,2026-03-11 18:59:35.817772,42.28,35.53,232.5,10.9,0.95,18.2,smart_meter_01,Building A - Main Meter,2026-03-11 13:29:37.872153
987,2026-03-11 18:59:42.885730,45.87,42.8,234.2,45.1,0.96,20.4,smart_meter_01,Building A - Main Meter,2026-03-11 13:29:44.922206
988,2026-03-11 18:59:49.959046,41.14,37.38,231.2,30.1,0.97,22.5,smart_meter_01,Building A - Main Meter,2026-03-11 13:29:51.996503
989,2026-03-11 18:59:57.032602,52.32,48.91,234.4,14.3,0.96,26.9,smart_meter_01,Building A - Main Meter,2026-03-11 13:29:59.076469
990,2026-03-11 19:00:04.089078,50.6,46.78,232.6,34.5,0.97,26.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:30:06.137397
991,2026-03-11 19:00:11.173783,50.38,42.44,228.4,11.4,0.93,27.0,smart_meter_01,Building A - Main Meter,2026-03-11 13:30:13.203487
992,2026-03-11 19:00:18.247495,54.71,46.79,232.6,41.7,0.96,21.4,smart_meter_01,Building A - Main Meter,2026-03-11 13:30:20.309874
993,2026-03-11 19:00:25.324680,48.05,39.85,231.7,18.5,0.93,25.5,smart_meter_01,Building A - Main Meter,2026-03-11 13:30:27.356946
994,2026-03-11 19:00:32.367087,51.19,43.19,234.6,18.7,0.96,27.2,smart_meter_01,Building A - Main Meter,2026-03-11 13:30:34.410766
995,2026-03-11 19:00:39.444068,35.65,28.85,228.6,39.2,0.98,21.5,smart_meter_01,Building A - Main Meter,2026-03-11 13:30:41.489843
996,2026-03-11 19:00:46.522355,54.2,49.91,231.1,17.6,0.93,25.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:30:48.562247
997,2026-03-11 19:00:53.598033,52.89,47.83,230.6,26.0,0.98,21.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:30:55.661124
998,2026-03-11 19:01:00.671029,38.0,34.72,234.6,15.0,0.98,25.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:31:02.710955
999,2026-03-11 19:01:07.743633,44.31,41.49,229.7,26.3,0.94,19.8,smart_meter_01,Building A - Main Meter,2026-03-11 13:31:09.791540
1000,2026-03-11 19:01:14.803295,44.3,37.99,233.6,13.4,0.97,20.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:31:16.833907
1001,2026-03-11 19:01:21.869267,46.89,44.17,233.3,24.9,0.93,25.3,smart_meter_01,Building A - Main Meter,2026-03-11 13:31:23.909992
1002,2026-03-11 19:01:28.924915,38.85,35.49,234.6,49.0,0.96,18.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:31:30.986329
1003,2026-03-11 19:01:36.002596,54.01,50.69,228.0,17.4,0.94,22.1,smart_meter_01,Building A - Main Meter,2026-03-11 13:31:38.044394
1004,2026-03-11 19:01:43.077337,43.63,38.1,232.1,25.4,0.98,19.2,smart_meter_01,Building A - Main Meter,2026-03-11 13:31:45.126327
1005,2026-03-11 19:01:50.141331,41.06,37.73,233.6,41.0,0.98,19.1,smart_meter_01,Building A - Main Meter,2026-03-11 13:31:52.198827
1006,2026-03-11 19:01:57.232244,37.37,33.63,230.4,38.5,0.94,19.4,smart_meter_01,Building A - Main Meter,2026-03-11 13:31:59.291264
1007,2026-03-11 19:02:04.324091,35.98,31.7,228.7,41.1,0.97,27.0,smart_meter_01,Building A - Main Meter,2026-03-11 13:32:06.372225
1008,2026-03-11 19:02:11.387988,52.48,44.65,231.1,30.5,0.97,24.9,smart_meter_01,Building A - Main Meter,2026-03-11 13:32:13.425616
1009,2026-03-11 19:02:18.463234,35.39,30.99,229.8,32.4,0.93,20.2,smart_meter_01,Building A - Main Meter,2026-03-11 13:32:20.509682
1010,2026-03-11 19:02:25.544307,51.18,42.42,228.7,11.3,0.97,26.0,smart_meter_01,Building A - Main Meter,2026-03-11 13:32:27.585391
1011,2026-03-11 19:02:32.597681,48.36,39.25,229.3,39.9,0.97,27.8,smart_meter_01,Building A - Main Meter,2026-03-11 13:32:34.640546
1012,2026-03-11 19:02:39.671845,35.29,33.78,229.4,49.9,0.93,22.8,smart_meter_01,Building A - Main Meter,2026-03-11 13:32:41.722339
1013,2026-03-11 19:02:46.754861,41.46,33.91,228.4,17.8,0.96,19.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:32:48.790446
1014,2026-03-11 19:02:53.808432,47.24,40.77,233.3,41.8,0.93,18.3,smart_meter_01,Building A - Main Meter,2026-03-11 13:32:55.860742
1015,2026-03-11 19:03:00.900036,42.9,35.71,229.0,41.6,0.96,18.9,smart_meter_01,Building A - Main Meter,2026-03-11 13:33:02.950857
1016,2026-03-11 19:03:07.988575,40.27,34.28,230.6,29.8,0.92,25.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:33:10.052668
1017,2026-03-11 19:03:15.067676,48.55,42.68,228.3,46.8,0.96,24.0,smart_meter_01,Building A - Main Meter,2026-03-11 13:33:17.144478
1018,2026-03-11 19:03:22.158760,44.81,41.48,233.5,29.3,0.95,23.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:33:24.200755
1019,2026-03-11 19:03:29.212132,52.54,46.88,233.6,48.0,0.97,19.4,smart_meter_01,Building A - Main Meter,2026-03-11 13:33:31.248982
1020,2026-03-11 19:03:36.290312,42.38,40.38,234.4,16.3,0.92,23.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:33:38.354897
1021,2026-03-11 19:03:43.394351,41.03,34.3,231.0,35.8,0.95,19.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:33:45.444624
1022,2026-03-11 19:03:50.486355,54.84,44.62,230.9,14.3,0.98,20.2,smart_meter_01,Building A - Main Meter,2026-03-11 13:33:52.534608
1023,2026-03-11 19:03:57.571148,42.21,37.83,234.2,46.0,0.92,26.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:33:59.626826
1024,2026-03-11 19:04:04.641068,38.87,37.13,234.4,47.0,0.97,23.3,smart_meter_01,Building A - Main Meter,2026-03-11 13:34:06.697571
1025,2026-03-11 19:04:11.731005,36.76,36.14,229.2,31.5,0.93,22.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:34:13.757513
1026,2026-03-11 19:04:18.777836,42.65,38.67,233.3,37.7,0.92,19.8,smart_meter_01,Building A - Main Meter,2026-03-11 13:34:20.828112
1027,2026-03-11 19:04:25.862029,50.83,44.24,233.7,45.6,0.95,21.0,smart_meter_01,Building A - Main Meter,2026-03-11 13:34:27.915847
1028,2026-03-11 19:04:32.950208,47.18,42.13,228.8,23.6,0.93,24.8,smart_meter_01,Building A - Main Meter,2026-03-11 13:34:34.997016
1029,2026-03-11 19:04:40.032854,38.45,34.1,228.9,23.0,0.93,26.4,smart_meter_01,Building A - Main Meter,2026-03-11 13:34:42.097384
1030,2026-03-11 19:04:47.108247,38.4,34.37,234.4,21.9,0.93,25.0,smart_meter_01,Building A - Main Meter,2026-03-11 13:34:49.144036
1031,2026-03-11 19:04:54.184035,49.36,44.11,228.2,46.8,0.94,23.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:34:56.223872
1032,2026-03-11 19:05:01.261286,53.04,48.64,232.3,37.8,0.94,26.5,smart_meter_01,Building A - Main Meter,2026-03-11 13:35:03.310591
1033,2026-03-11 19:05:08.345421,44.93,38.14,234.6,31.6,0.94,21.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:35:10.389927
1034,2026-03-11 19:05:15.429368,54.6,45.24,229.6,48.5,0.95,26.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:35:17.473560
1035,2026-03-11 19:05:22.508892,42.25,38.24,232.0,36.7,0.92,20.9,smart_meter_01,Building A - Main Meter,2026-03-11 13:35:24.553608
1036,2026-03-11 19:05:29.592805,45.31,42.7,233.8,27.5,0.97,24.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:35:31.642080
1037,2026-03-11 19:05:36.675196,38.69,35.77,231.0,19.6,0.97,21.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:35:38.725678
1038,2026-03-11 19:05:43.760805,43.98,35.55,230.2,45.7,0.97,24.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:35:45.799190
1039,2026-03-11 19:05:50.833439,43.07,35.96,228.1,19.8,0.95,22.3,smart_meter_01,Building A - Main Meter,2026-03-11 13:35:53.001533
1040,2026-03-11 19:05:58.053601,35.54,31.78,228.0,46.7,0.97,24.2,smart_meter_01,Building A - Main Meter,2026-03-11 13:36:00.133278
1041,2026-03-11 19:06:05.178718,37.42,30.89,231.1,42.1,0.97,20.2,smart_meter_01,Building A - Main Meter,2026-03-11 13:36:07.209833
1042,2026-03-11 19:06:12.262325,43.42,37.89,233.5,35.5,0.93,18.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:36:14.456398
1043,2026-03-11 19:06:19.535196,39.04,37.15,233.6,26.1,0.97,23.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:36:21.611138
1044,2026-03-11 19:06:26.646133,41.77,36.98,228.6,25.0,0.93,19.5,smart_meter_01,Building A - Main Meter,2026-03-11 13:36:28.700018
1045,2026-03-11 19:06:33.753770,50.04,45.87,229.3,40.1,0.97,27.3,smart_meter_01,Building A - Main Meter,2026-03-11 13:36:35.806074
1046,2026-03-11 19:06:40.842227,42.74,35.28,234.5,26.5,0.94,24.4,smart_meter_01,Building A - Main Meter,2026-03-11 13:36:42.891781
1047,2026-03-11 19:06:47.927679,44.55,41.92,232.1,15.3,0.92,23.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:36:49.981861
1048,2026-03-11 19:06:55.016039,45.17,42.64,231.7,30.3,0.92,24.3,smart_meter_01,Building A - Main Meter,2026-03-11 13:36:57.055317
1049,2026-03-11 19:07:02.072255,47.16,41.1,234.7,31.8,0.94,27.2,smart_meter_01,Building A - Main Meter,2026-03-11 13:37:04.122767
1050,2026-03-11 19:07:09.160218,51.85,42.41,230.6,23.6,0.93,26.0,smart_meter_01,Building A - Main Meter,2026-03-11 13:37:11.201532
1051,2026-03-11 19:07:16.211757,46.31,42.36,234.5,16.4,0.93,21.1,smart_meter_01,Building A - Main Meter,2026-03-11 13:37:18.245429
1052,2026-03-11 19:07:23.278092,48.02,42.78,230.8,43.4,0.98,25.3,smart_meter_01,Building A - Main Meter,2026-03-11 13:37:25.340739
1053,2026-03-11 19:07:30.378664,38.94,32.14,229.0,26.6,0.96,20.3,smart_meter_01,Building A - Main Meter,2026-03-11 13:37:32.406729
1054,2026-03-11 19:07:37.419941,42.19,35.57,234.5,33.2,0.92,24.2,smart_meter_01,Building A - Main Meter,2026-03-11 13:37:39.444291
1055,2026-03-11 19:07:44.480021,47.94,45.75,229.8,22.5,0.94,23.2,smart_meter_01,Building A - Main Meter,2026-03-11 13:37:46.528268
1056,2026-03-11 19:07:51.562675,54.55,49.73,233.0,12.9,0.94,19.8,smart_meter_01,Building A - Main Meter,2026-03-11 13:37:53.605030
1057,2026-03-11 19:07:58.617155,45.29,38.87,229.1,26.1,0.97,23.4,smart_meter_01,Building A - Main Meter,2026-03-11 13:38:00.672053
1058,2026-03-11 19:08:05.715107,48.37,43.61,232.6,44.2,0.94,25.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:38:07.759735
1059,2026-03-11 19:08:12.777839,43.18,36.0,234.1,24.3,0.96,18.3,smart_meter_01,Building A - Main Meter,2026-03-11 13:38:14.816058
1060,2026-03-11 19:08:19.852552,38.18,31.86,228.9,19.4,0.93,22.9,smart_meter_01,Building A - Main Meter,2026-03-11 13:38:21.891560
1061,2026-03-11 19:08:26.930675,52.44,49.47,229.1,13.0,0.93,27.8,smart_meter_01,Building A - Main Meter,2026-03-11 13:38:28.986609
1062,2026-03-11 19:08:34.020333,37.05,34.81,231.7,33.0,0.94,26.9,smart_meter_01,Building A - Main Meter,2026-03-11 13:38:36.056323
1063,2026-03-11 19:08:41.097937,43.23,36.12,232.2,11.1,0.96,23.8,smart_meter_01,Building A - Main Meter,2026-03-11 13:38:43.145980
1064,2026-03-11 19:08:48.156687,43.43,40.35,232.2,24.8,0.93,22.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:38:50.241107
1065,2026-03-11 19:08:55.256677,51.9,42.38,232.7,22.0,0.95,19.8,smart_meter_01,Building A - Main Meter,2026-03-11 13:38:57.305070
1066,2026-03-11 19:09:02.343241,53.48,46.44,230.2,23.0,0.94,18.9,smart_meter_01,Building A - Main Meter,2026-03-11 13:39:04.392056
1067,2026-03-11 19:09:09.428093,43.27,36.47,228.2,31.3,0.95,18.9,smart_meter_01,Building A - Main Meter,2026-03-11 13:39:11.471891
1068,2026-03-11 19:09:16.510380,45.36,38.08,229.6,33.5,0.95,19.4,smart_meter_01,Building A - Main Meter,2026-03-11 13:39:18.551217
1069,2026-03-11 19:09:23.586859,46.75,43.39,228.1,43.3,0.93,27.4,smart_meter_01,Building A - Main Meter,2026-03-11 13:39:25.632716
1070,2026-03-11 19:09:30.678625,53.6,44.3,230.3,12.7,0.95,19.5,smart_meter_01,Building A - Main Meter,2026-03-11 13:39:32.724517
1071,2026-03-11 19:09:37.761469,46.45,38.39,229.2,33.2,0.95,23.8,smart_meter_01,Building A - Main Meter,2026-03-11 13:39:39.796071
1072,2026-03-11 19:09:44.808132,43.22,37.88,231.6,16.6,0.97,25.8,smart_meter_01,Building A - Main Meter,2026-03-11 13:39:46.851877
1073,2026-03-11 19:09:51.893136,43.58,41.14,234.3,13.9,0.95,21.5,smart_meter_01,Building A - Main Meter,2026-03-11 13:39:53.943301
1074,2026-03-11 19:09:58.979323,35.63,28.87,230.7,10.8,0.97,22.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:40:01.042053
1075,2026-03-11 19:10:06.077127,48.63,41.25,234.8,24.3,0.94,27.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:40:08.126738
1076,2026-03-11 19:10:13.146644,40.41,33.2,232.6,32.9,0.95,18.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:40:15.204123
1077,2026-03-11 19:10:20.217791,53.45,47.88,230.3,21.8,0.95,21.1,smart_meter_01,Building A - Main Meter,2026-03-11 13:40:22.260520
1078,2026-03-11 19:10:27.292043,48.52,41.28,234.5,45.2,0.94,23.1,smart_meter_01,Building A - Main Meter,2026-03-11 13:40:29.345467
1079,2026-03-11 19:10:34.382748,42.45,34.41,234.4,43.6,0.97,21.4,smart_meter_01,Building A - Main Meter,2026-03-11 13:40:36.421025
1080,2026-03-11 19:10:41.434963,46.33,38.36,234.1,15.9,0.94,19.4,smart_meter_01,Building A - Main Meter,2026-03-11 13:40:43.496554
1081,2026-03-11 19:10:48.509846,50.95,44.59,233.2,37.3,0.93,26.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:40:50.563052
1082,2026-03-11 19:10:55.578390,38.63,33.94,233.6,47.2,0.96,21.3,smart_meter_01,Building A - Main Meter,2026-03-11 13:40:57.630367
1083,2026-03-11 19:11:02.662661,37.2,35.34,234.4,10.8,0.95,19.2,smart_meter_01,Building A - Main Meter,2026-03-11 13:41:04.724518
1084,2026-03-11 19:11:09.742813,49.79,46.56,228.2,14.9,0.94,24.1,smart_meter_01,Building A - Main Meter,2026-03-11 13:41:11.782959
1085,2026-03-11 19:11:16.804890,49.21,40.1,232.2,35.4,0.93,27.1,smart_meter_01,Building A - Main Meter,2026-03-11 13:41:18.838086
1086,2026-03-11 19:11:23.872713,39.74,36.31,232.4,17.6,0.98,24.5,smart_meter_01,Building A - Main Meter,2026-03-11 13:41:25.952507
1087,2026-03-11 19:11:30.970066,48.32,43.7,228.8,39.2,0.97,20.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:41:33.020473
1088,2026-03-11 19:11:38.067306,38.54,31.88,228.0,38.8,0.98,24.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:41:40.103264
1089,2026-03-11 19:11:45.136899,46.14,40.44,231.9,38.9,0.93,22.4,smart_meter_01,Building A - Main Meter,2026-03-11 13:41:47.171836
1090,2026-03-11 19:11:52.184713,49.74,45.23,230.4,30.7,0.92,21.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:41:54.216595
1091,2026-03-11 19:11:59.255720,48.58,45.58,233.5,36.9,0.95,25.9,smart_meter_01,Building A - Main Meter,2026-03-11 13:42:01.296548
1092,2026-03-11 19:12:06.333757,40.29,38.38,228.2,42.2,0.97,27.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:42:08.374680
1093,2026-03-11 19:12:13.388933,41.68,38.01,233.9,33.5,0.93,27.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:42:15.416919
1094,2026-03-11 19:12:20.451605,44.16,37.93,234.8,26.0,0.96,25.1,smart_meter_01,Building A - Main Meter,2026-03-11 13:42:22.499688
1095,2026-03-11 19:12:27.539492,37.68,34.86,230.1,45.0,0.92,24.2,smart_meter_01,Building A - Main Meter,2026-03-11 13:42:29.577817
1096,2026-03-11 19:12:34.611410,36.75,32.58,232.0,36.5,0.96,27.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:42:36.678518
1097,2026-03-11 19:12:41.689761,54.14,48.08,230.4,24.4,0.95,27.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:42:43.723747
1098,2026-03-11 19:12:48.761235,44.46,42.57,229.7,18.1,0.97,27.1,smart_meter_01,Building A - Main Meter,2026-03-11 13:42:50.798356
1099,2026-03-11 19:12:55.830001,54.71,45.36,234.5,26.1,0.96,23.2,smart_meter_01,Building A - Main Meter,2026-03-11 13:42:57.879131
1100,2026-03-11 19:13:02.912144,53.57,44.17,234.3,19.8,0.94,22.9,smart_meter_01,Building A - Main Meter,2026-03-11 13:43:04.962241
1101,2026-03-11 19:13:09.980390,36.51,32.76,231.9,23.2,0.95,23.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:43:12.039448
1102,2026-03-11 19:13:17.074866,43.5,37.17,229.9,46.2,0.97,25.9,smart_meter_01,Building A - Main Meter,2026-03-11 13:43:19.108507
1103,2026-03-11 19:13:24.145300,39.38,36.59,228.7,29.2,0.96,25.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:43:26.176628
1104,2026-03-11 19:13:31.215645,40.64,38.72,234.2,34.8,0.93,25.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:43:33.258019
1105,2026-03-11 19:13:38.291724,52.31,46.54,231.7,22.2,0.97,23.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:43:40.332441
1106,2026-03-11 19:13:45.367338,45.64,40.67,231.6,43.1,0.93,27.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:43:47.402661
1107,2026-03-11 19:13:52.436814,54.17,49.1,231.9,25.5,0.94,27.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:43:54.474334
1108,2026-03-11 19:13:59.514167,50.13,42.03,234.8,13.3,0.95,18.9,smart_meter_01,Building A - Main Meter,2026-03-11 13:44:01.554541
1109,2026-03-11 19:14:06.591686,46.86,40.88,231.7,40.9,0.96,23.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:44:08.637459
1110,2026-03-11 19:14:13.677864,54.59,45.56,232.9,22.5,0.93,26.1,smart_meter_01,Building A - Main Meter,2026-03-11 13:44:15.738680
1111,2026-03-11 19:14:20.776182,39.95,35.38,228.5,23.2,0.97,23.9,smart_meter_01,Building A - Main Meter,2026-03-11 13:44:22.813303
1112,2026-03-11 19:14:27.858923,44.47,37.2,229.6,35.8,0.95,21.9,smart_meter_01,Building A - Main Meter,2026-03-11 13:44:29.922135
1113,2026-03-11 19:14:34.954748,35.61,31.5,232.8,29.1,0.96,23.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:44:37.008547
1114,2026-03-11 19:14:42.046691,45.92,39.93,234.6,28.0,0.92,24.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:44:44.084171
1115,2026-03-11 19:14:49.095601,44.15,39.4,231.2,29.6,0.95,27.2,smart_meter_01,Building A - Main Meter,2026-03-11 13:44:51.186759
1116,2026-03-11 19:14:56.221702,43.33,38.89,230.6,32.1,0.94,24.9,smart_meter_01,Building A - Main Meter,2026-03-11 13:44:58.261149
1117,2026-03-11 19:15:03.294712,43.56,35.83,230.3,45.5,0.98,21.1,smart_meter_01,Building A - Main Meter,2026-03-11 13:45:05.334469
1118,2026-03-11 19:15:10.346781,37.4,33.37,229.1,49.2,0.93,26.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:45:12.391013
1119,2026-03-11 19:15:17.426905,52.67,48.01,228.5,48.5,0.94,21.3,smart_meter_01,Building A - Main Meter,2026-03-11 13:45:19.457931
1120,2026-03-11 19:15:24.495878,52.16,46.59,228.1,13.2,0.92,27.9,smart_meter_01,Building A - Main Meter,2026-03-11 13:45:26.518470
1121,2026-03-11 19:15:31.533778,46.22,41.87,228.5,17.0,0.94,19.2,smart_meter_01,Building A - Main Meter,2026-03-11 13:45:33.586011
1122,2026-03-11 19:15:38.598245,48.94,40.82,234.2,13.4,0.96,27.8,smart_meter_01,Building A - Main Meter,2026-03-11 13:45:40.635842
1123,2026-03-11 19:15:45.674392,50.81,42.82,232.2,40.7,0.96,21.1,smart_meter_01,Building A - Main Meter,2026-03-11 13:45:47.727992
1124,2026-03-11 19:15:52.740694,46.54,41.16,231.7,16.0,0.93,28.0,smart_meter_01,Building A - Main Meter,2026-03-11 13:45:54.771025
1125,2026-03-11 19:15:59.795543,45.84,37.1,230.6,18.9,0.94,23.1,smart_meter_01,Building A - Main Meter,2026-03-11 13:46:01.828425
1126,2026-03-11 19:16:06.866415,38.14,34.22,232.8,24.2,0.98,23.6,smart_meter_01,Building A - Main Meter,2026-03-11 13:46:08.901017
1127,2026-03-11 19:16:13.946992,43.87,41.58,228.1,20.8,0.94,24.8,smart_meter_01,Building A - Main Meter,2026-03-11 13:46:15.990716
1128,2026-03-11 19:16:21.025911,39.56,32.25,230.8,25.8,0.95,26.7,smart_meter_01,Building A - Main Meter,2026-03-11 13:46:23.086805
1129,2026-03-11 19:16:28.118602,36.38,33.36,231.6,36.3,0.94,19.4,smart_meter_01,Building A - Main Meter,2026-03-11 13:46:30.157594
